PF,num_test,modelDL,modelET,blast,hmm,protenn
PF00134,4,0.25,0.25,0.5,0.5,0.0
PF18050,1,0.0,0.0,0.0,0.0,1.0
PF00031,6,0.0,0.0,0.8333333333333334,0.6666666666666667,0.16666666666666663
PF01928,7,0.0,0.0,0.4285714285714286,0.5714285714285714,0.0
PF13189,2,1.0,0.0,1.0,1.0,0.0
PF09786,4,0.75,0.5,0.0,0.0,0.0
PF16694,1,0.0,0.0,0.0,0.0,0.0
PF00034,12,0.08333333333333337,0.0,0.16666666666666663,0.5833333333333333,0.0
PF01578,3,0.0,0.0,0.33333333333333337,0.0,1.0
PF02322,13,0.0,0.0,0.0,0.3846153846153846,0.0
PF13682,1,0.0,0.0,0.0,0.0,0.0
PF16821,1,1.0,1.0,1.0,1.0,0.0
PF08706,9,0.0,0.2222222222222222,0.33333333333333337,0.5555555555555556,0.33333333333333337
PF18752,3,0.0,1.0,0.6666666666666667,1.0,1.0
PF07876,2,0.0,0.0,1.0,0.0,0.0
PF00793,4,1.0,0.0,0.75,0.0,1.0
PF13684,3,1.0,1.0,1.0,1.0,0.0
PF01266,50,0.0,0.0,0.0,1.0,0.0
PF10236,4,0.0,0.0,0.0,0.0,0.0
PF14487,8,0.0,0.0,0.625,0.0,0.25
PF08657,5,0.4,0.8,0.0,0.4,0.0
PF02743,13,0.0,0.0,0.5384615384615384,0.5384615384615384,0.0
PF08269,7,0.0,0.1428571428571429,0.2857142857142857,1.0,0.0
PF14827,4,0.0,0.0,0.5,0.75,0.25
PF09724,1,0.0,0.0,0.0,0.0,0.0
PF05258,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF08786,2,0.0,0.0,1.0,0.0,1.0
PF06808,3,0.0,0.0,0.33333333333333337,0.0,1.0
PF03480,4,0.0,0.0,0.0,0.0,0.5
PF04290,14,0.0,0.0,0.0,0.0,0.0714285714285714
PF03606,3,1.0,1.0,1.0,0.6666666666666667,1.0
PF03184,1,0.0,0.0,0.0,0.0,0.0
PF13358,4,0.0,0.0,1.0,0.25,0.0
PF13546,13,0.0,0.0,0.8461538461538461,0.46153846153846156,0.23076923076923073
PF01609,9,0.5555555555555556,0.5555555555555556,0.5555555555555556,0.4444444444444444,0.0
PF13586,3,0.33333333333333337,0.0,1.0,0.0,0.0
PF13701,2,0.0,0.0,0.0,0.0,0.0
PF13843,3,0.0,0.0,0.6666666666666667,0.0,0.0
PF13359,8,0.0,0.0,1.0,0.0,0.0
PF13610,1,0.0,0.0,1.0,1.0,0.0
PF03050,4,0.0,0.0,0.0,0.75,0.25
PF12747,1,1.0,0.0,1.0,0.0,1.0
PF02645,2,0.0,0.0,0.0,0.0,0.0
PF10778,2,0.5,0.5,0.5,0.5,1.0
PF01791,2,0.0,0.0,0.5,0.5,0.5
PF01905,2,0.5,0.0,1.0,0.5,0.5
PF08393,1,0.0,1.0,0.0,1.0,0.0
PF01368,161,0.0,0.0,0.7453416149068324,0.2360248447204969,0.0
PF02272,15,0.2666666666666667,0.0,0.6666666666666667,0.19999999999999996,0.0
PF02833,1,0.0,0.0,0.0,0.0,0.0
PF18595,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF05163,3,0.0,0.0,0.0,0.6666666666666667,0.33333333333333337
PF12867,22,0.0,0.045454545454545414,0.5454545454545454,0.40909090909090906,0.0
PF05103,1,0.0,0.0,0.0,0.0,0.0
PF13644,2,0.0,0.5,0.0,0.0,0.0
PF01738,1,0.0,0.0,0.0,1.0,0.0
PF12413,1,1.0,0.0,1.0,1.0,1.0
PF18709,2,0.0,0.0,0.0,0.0,0.0
PF04914,2,0.0,0.5,0.0,0.0,0.0
PF04976,1,1.0,0.0,0.0,0.0,1.0
PF08696,2,0.5,0.5,0.0,0.5,0.0
PF09115,1,0.0,0.0,0.0,1.0,0.0
PF03265,2,0.0,0.0,0.0,0.0,0.0
PF08713,2,0.0,0.0,0.0,0.0,0.0
PF01068,2,0.0,1.0,0.0,0.0,0.0
PF04675,13,0.0,0.0,0.3846153846153846,0.23076923076923073,0.0
PF06144,3,0.0,0.0,0.6666666666666667,0.0,0.0
PF00476,1,1.0,1.0,0.0,0.0,1.0
PF01612,2,0.0,0.0,0.0,0.5,0.0
PF04042,4,0.0,0.0,0.5,0.0,0.0
PF04104,8,0.0,0.0,0.0,0.5,0.125
PF01896,2,0.5,0.0,1.0,1.0,0.5
PF14072,6,0.0,0.0,0.0,0.16666666666666663,0.16666666666666663
PF03351,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF04124,1,0.0,0.0,0.0,1.0,0.0
PF16816,1,0.0,0.0,1.0,0.0,1.0
PF09850,2,0.0,0.0,0.0,0.0,0.0
PF08985,1,1.0,1.0,1.0,1.0,0.0
PF18742,3,0.0,0.0,0.33333333333333337,0.6666666666666667,0.0
PF00930,2,0.0,0.0,0.0,0.5,0.0
PF18092,1,0.0,0.0,1.0,0.0,0.0
PF06367,1,0.0,0.0,1.0,0.0,1.0
PF02635,19,0.0,0.0,0.736842105263158,0.26315789473684215,0.5789473684210527
PF01323,5,1.0,0.0,1.0,0.4,0.19999999999999996
PF11412,1,0.0,0.0,0.0,0.0,0.0
PF13386,2,1.0,0.0,1.0,1.0,0.0
PF00782,1,1.0,0.0,0.0,1.0,0.0
PF00035,1,0.0,0.0,0.0,0.0,0.0
PF03942,18,0.0,0.0,0.16666666666666663,0.2222222222222222,0.05555555555555558
PF06226,2,0.0,0.0,0.0,0.0,0.0
PF06245,27,0.0,0.0,0.0,0.11111111111111116,0.2962962962962963
PF06381,2,0.0,1.0,0.0,0.5,0.0
PF06439,5,0.19999999999999996,0.0,0.6,0.4,0.0
PF06496,1,0.0,0.0,0.0,1.0,0.0
PF06544,10,0.0,0.0,0.9,0.19999999999999996,0.6
PF06691,8,0.0,0.0,0.0,0.25,0.0
PF06889,5,0.0,0.0,0.0,0.0,0.0
PF06912,2,0.0,0.0,0.0,0.5,0.0
PF18406,1,0.0,0.0,0.0,0.0,0.0
PF06930,2,1.0,1.0,1.0,1.0,1.0
PF06998,2,0.0,0.0,0.0,0.5,0.5
PF07030,1,0.0,0.0,0.0,0.0,0.0
PF07044,8,0.0,0.0,0.125,1.0,0.25
PF07083,1,0.0,0.0,0.0,1.0,0.0
PF07165,7,0.0,0.0,0.0,0.0,0.0
PF07242,2,0.0,0.0,1.0,0.0,0.0
PF07273,4,0.0,0.0,0.25,0.0,0.25
PF07301,1,0.0,0.0,1.0,0.0,0.0
PF07369,1,0.0,0.0,0.0,0.0,0.0
PF07394,6,0.5,0.0,0.33333333333333337,0.16666666666666663,0.0
PF07510,11,0.8181818181818181,0.09090909090909094,0.8181818181818181,0.18181818181818177,0.2727272727272727
PF02582,1,0.0,0.0,0.0,0.0,0.0
PF07606,2,0.0,0.0,1.0,0.0,0.5
PF07611,2,0.0,0.0,0.0,0.5,0.0
PF07614,1,0.0,0.0,1.0,0.0,1.0
PF07667,2,1.0,1.0,1.0,1.0,1.0
PF07773,7,0.0,0.0,0.0,0.0,0.0
PF07793,5,0.0,0.0,0.0,0.4,0.0
PF07852,2,0.0,0.0,0.0,0.0,0.5
PF07893,5,0.0,0.0,0.0,0.19999999999999996,0.0
PF07895,2,1.0,0.5,0.5,1.0,0.5
PF07898,2,0.0,0.0,0.0,0.0,0.0
PF07946,2,0.0,0.0,0.0,0.0,0.0
PF02596,29,0.0,0.0,0.31034482758620685,0.03448275862068961,0.0
PF07950,7,0.0,0.0,1.0,0.5714285714285714,0.1428571428571429
PF08101,1,0.0,0.0,0.0,0.0,0.0
PF08217,3,0.0,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337
PF08522,13,0.0,0.0,0.07692307692307687,0.15384615384615385,0.0
PF08489,14,1.0,0.0,1.0,0.1428571428571429,1.0
PF08570,4,0.0,0.0,0.0,0.25,0.0
PF08592,66,0.0,0.0,0.5303030303030303,0.31818181818181823,0.0
PF08593,9,1.0,0.0,1.0,0.0,1.0
PF08680,6,0.0,0.0,0.0,0.33333333333333337,0.0
PF08795,5,0.4,0.0,0.6,0.6,1.0
PF08811,12,0.0,0.0,0.0,0.25,0.0
PF08818,2,0.0,0.0,0.0,0.0,0.0
PF08849,2,0.0,0.0,0.5,0.5,0.5
PF08852,4,0.0,0.0,0.0,0.0,0.0
PF08861,1,1.0,1.0,0.0,0.0,0.0
PF08875,1,1.0,0.0,1.0,1.0,1.0
PF08873,1,0.0,0.0,0.0,0.0,0.0
PF08874,2,0.0,0.0,0.5,0.5,0.0
PF08878,4,0.0,0.0,0.5,0.5,0.5
PF08907,2,0.0,0.0,0.0,0.0,1.0
PF08937,3,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.6666666666666667,0.33333333333333337
PF01579,13,0.0,0.0,0.8461538461538461,0.5384615384615384,0.15384615384615385
PF08921,1,0.0,0.0,0.0,0.0,0.0
PF08924,2,0.0,0.0,0.0,0.5,0.0
PF09148,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF09172,1,0.0,0.0,0.0,0.0,0.0
PF09234,2,0.0,0.0,0.0,0.0,0.0
PF09323,6,0.0,0.0,0.16666666666666663,0.0,0.0
PF09353,12,0.0,0.0,0.25,0.08333333333333337,0.0
PF09366,22,0.0,0.0,0.0,0.0,0.0
PF09406,4,1.0,0.75,1.0,0.25,0.75
PF09829,5,0.0,0.0,0.0,0.4,0.0
PF09832,1,0.0,0.0,1.0,1.0,0.0
PF09837,1,0.0,0.0,0.0,0.0,0.0
PF09839,2,0.0,0.0,0.0,0.5,0.0
PF09840,3,0.33333333333333337,0.33333333333333337,0.33333333333333337,0.0,0.0
PF09843,11,0.0,0.0,0.0,0.0,0.0
PF09844,2,1.0,0.0,0.5,0.0,0.0
PF09848,7,0.0,0.0,0.2857142857142857,0.2857142857142857,0.1428571428571429
PF09852,4,0.0,0.0,0.0,0.0,0.0
PF09865,2,0.0,0.0,0.0,0.0,0.0
PF01595,2,0.0,0.0,0.0,0.0,0.0
PF09891,2,0.5,0.0,0.0,0.5,0.5
PF09898,10,0.0,0.0,0.0,0.0,0.0
PF09900,11,0.0,0.0,0.8181818181818181,0.09090909090909094,0.0
PF09903,15,0.0,0.0,0.0,0.0,0.1333333333333333
PF09913,4,0.0,0.0,0.0,0.0,0.0
PF09924,13,0.0,0.0,0.7692307692307692,0.0,0.7692307692307692
PF09925,2,0.0,0.0,0.0,0.0,0.0
PF09930,1,0.0,1.0,0.0,0.0,0.0
PF09946,2,0.0,0.0,0.0,0.5,0.0
PF02698,1,0.0,0.0,0.0,1.0,0.0
PF09950,1,0.0,0.0,0.0,0.0,0.0
PF09954,2,1.0,1.0,1.0,1.0,1.0
PF09960,3,1.0,0.0,0.0,0.33333333333333337,0.33333333333333337
PF09971,2,0.0,0.0,0.0,0.5,0.5
PF09972,25,0.0,0.0,0.0,0.6,0.0
PF09982,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF02720,4,0.0,0.0,1.0,0.0,1.0
PF09986,2,0.0,0.0,0.0,0.0,0.0
PF09987,1,1.0,1.0,0.0,1.0,1.0
PF09991,7,0.0,0.0,0.0,0.1428571428571429,0.0
PF09995,25,0.0,0.0,0.92,0.12,0.56
PF09999,1,0.0,0.0,0.0,0.0,0.0
PF10004,3,0.6666666666666667,0.0,1.0,0.33333333333333337,0.0
PF10009,2,0.0,0.0,0.0,0.0,0.0
PF10016,3,0.0,0.0,0.33333333333333337,0.0,1.0
PF10026,4,0.0,0.75,0.0,0.5,0.0
PF10027,2,0.0,0.0,0.5,0.5,0.0
PF02995,2,0.0,0.0,0.0,0.0,0.5
PF10062,1,1.0,1.0,1.0,0.0,1.0
PF10065,3,0.33333333333333337,0.0,0.33333333333333337,0.33333333333333337,0.33333333333333337
PF10067,2,1.0,1.0,1.0,0.5,1.0
PF10076,6,0.0,0.0,0.8333333333333334,0.16666666666666663,1.0
PF10088,3,0.0,0.0,1.0,0.0,0.0
PF10092,1,0.0,0.0,0.0,0.0,1.0
PF10096,10,0.0,0.0,0.0,0.19999999999999996,0.0
PF10098,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF10101,14,0.0,0.0,0.0,0.3571428571428571,0.0
PF09544,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF09624,4,0.0,0.0,0.0,0.0,0.0
PF10350,2,0.0,0.0,0.5,0.0,0.0
PF10354,1,1.0,1.0,1.0,1.0,1.0
PF10677,17,0.0,0.11764705882352944,0.6470588235294117,0.05882352941176472,0.0
PF10698,5,0.0,0.19999999999999996,0.0,0.4,0.0
PF10734,2,0.0,1.0,1.0,0.0,0.0
PF10754,2,0.0,0.0,1.0,0.0,0.0
PF11655,3,0.0,0.6666666666666667,0.6666666666666667,0.0,0.0
PF10765,3,0.0,0.0,1.0,0.0,0.6666666666666667
PF11019,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF03235,1,0.0,0.0,0.0,1.0,0.0
PF10947,6,0.0,0.0,1.0,0.33333333333333337,1.0
PF10935,3,0.0,0.0,1.0,0.0,1.0
PF10912,3,0.0,0.0,0.6666666666666667,0.0,0.6666666666666667
PF10895,3,0.6666666666666667,0.0,0.33333333333333337,0.0,0.33333333333333337
PF03312,2,0.0,0.5,0.0,0.0,0.0
PF10881,2,0.0,0.0,0.5,0.5,0.0
PF10927,1,1.0,0.0,0.0,0.0,1.0
PF10914,13,0.0,0.0,0.7692307692307692,0.0,0.23076923076923073
PF10974,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF11006,1,0.0,0.0,1.0,1.0,0.0
PF11008,1,0.0,0.0,1.0,0.0,1.0
PF11198,2,0.0,0.0,0.5,0.0,0.0
PF11060,3,0.0,0.0,0.6666666666666667,0.0,0.33333333333333337
PF11101,2,0.0,0.0,0.0,0.0,0.0
PF11140,2,1.0,1.0,1.0,0.0,1.0
PF11145,3,0.0,0.0,0.0,0.0,0.0
PF11153,5,0.0,0.0,0.0,0.0,0.0
PF11155,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF11162,8,0.0,0.0,0.875,0.0,0.0
PF11168,4,0.0,0.0,1.0,0.0,0.0
PF11175,1,0.0,0.0,0.0,0.0,1.0
PF11185,7,0.0,0.0,0.0,0.1428571428571429,0.0
PF11188,11,0.0,0.0,1.0,0.18181818181818177,0.2727272727272727
PF11209,16,0.0,0.0,0.5625,0.125,0.0
PF11457,5,0.0,0.0,0.0,0.8,0.0
PF01732,6,0.0,0.0,0.0,0.6666666666666667,0.0
PF11306,30,0.0,0.0,0.6666666666666667,0.2666666666666667,0.033333333333333326
PF11335,2,0.0,0.0,0.5,0.0,0.0
PF11353,2,0.0,0.0,0.0,0.0,0.0
PF03761,2,1.0,0.5,0.5,0.5,0.0
PF11367,8,0.125,0.0,1.0,0.125,0.25
PF11368,5,0.0,0.0,0.4,0.6,0.0
PF11383,1,0.0,0.0,0.0,0.0,1.0
PF11428,1,0.0,0.0,0.0,0.0,1.0
PF11659,4,0.0,0.0,0.0,0.25,0.0
PF11690,1,1.0,1.0,1.0,1.0,1.0
PF11738,2,0.0,0.0,0.0,0.0,0.0
PF11769,3,0.0,0.0,0.0,0.0,0.0
PF11780,3,1.0,0.0,1.0,0.6666666666666667,1.0
PF11795,1,0.0,0.0,1.0,1.0,0.0
PF11807,6,0.0,0.0,0.16666666666666663,0.16666666666666663,0.0
PF11824,5,0.0,0.0,1.0,0.4,0.0
PF11832,21,0.0,0.0,0.0,0.0,0.0
PF11845,14,0.0,0.0,0.0,0.2142857142857143,0.0
PF11849,4,0.0,0.0,0.0,0.0,0.0
PF11855,6,0.0,0.0,0.0,0.5,0.0
PF11863,3,0.0,0.0,0.0,0.0,0.0
PF11864,1,1.0,1.0,0.0,0.0,0.0
PF11871,3,0.0,0.0,1.0,0.33333333333333337,0.0
PF11874,1,0.0,0.0,0.0,0.0,0.0
PF11884,3,0.0,0.0,0.0,0.0,0.0
PF11888,1,0.0,0.0,0.0,1.0,0.0
PF11893,2,0.0,0.0,0.0,0.0,0.0
PF11905,1,0.0,0.0,0.0,0.0,1.0
PF11906,10,0.0,0.0,1.0,0.4,0.4
PF11911,1,0.0,0.0,0.0,0.0,0.0
PF11912,9,0.0,0.0,0.0,0.8888888888888888,0.0
PF11932,4,0.0,0.0,0.0,0.5,0.0
PF11938,1,0.0,0.0,1.0,0.0,0.0
PF11949,2,0.0,0.0,0.0,0.0,0.0
PF11950,1,0.0,0.0,1.0,0.0,1.0
PF11984,15,0.0,0.0,0.0,0.0,0.0
PF11997,2,0.0,0.0,0.0,0.0,0.0
PF12036,12,0.41666666666666663,0.0,0.5,0.0,0.08333333333333337
PF12048,3,0.0,0.0,0.0,0.0,0.0
PF12051,4,0.5,0.0,0.5,0.0,0.5
PF12063,1,0.0,0.0,0.0,1.0,0.0
PF12078,3,0.33333333333333337,0.0,1.0,0.0,0.0
PF12079,19,0.0,0.0,0.6842105263157895,0.21052631578947367,0.0
PF12158,8,0.0,0.0,0.0,0.625,0.0
PF12276,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF04015,5,0.0,0.0,0.0,0.19999999999999996,0.0
PF12299,1,0.0,1.0,1.0,1.0,1.0
PF12311,12,0.0,0.0,0.16666666666666663,0.25,0.0
PF12182,1,1.0,1.0,1.0,1.0,1.0
PF12358,3,1.0,0.33333333333333337,1.0,0.0,0.6666666666666667
PF12392,6,0.0,0.0,0.0,0.16666666666666663,0.0
PF12417,3,1.0,1.0,1.0,1.0,1.0
PF12420,1,0.0,1.0,0.0,0.0,0.0
PF04018,2,0.0,0.0,0.0,0.0,0.0
PF12469,1,0.0,1.0,0.0,1.0,0.0
PF12472,3,0.33333333333333337,0.0,1.0,0.33333333333333337,1.0
PF12473,1,0.0,0.0,0.0,0.0,0.0
PF12499,2,0.0,0.0,1.0,0.0,0.0
PF12525,3,0.0,0.0,1.0,0.33333333333333337,1.0
PF12530,1,1.0,1.0,1.0,1.0,1.0
PF12540,3,1.0,1.0,1.0,1.0,1.0
PF12576,7,0.0,0.0,0.4285714285714286,0.0,0.0
PF12582,1,0.0,0.0,1.0,0.0,0.0
PF12654,2,0.0,0.0,0.0,0.0,0.0
PF12673,1,0.0,0.0,0.0,0.0,0.0
PF12684,3,0.0,0.0,0.6666666666666667,0.0,1.0
PF12686,58,0.0,0.0,0.22413793103448276,0.43103448275862066,0.0
PF12687,3,0.0,0.0,0.33333333333333337,0.6666666666666667,0.0
PF12713,1,0.0,0.0,0.0,0.0,0.0
PF10300,4,0.0,0.0,0.0,0.75,0.0
PF12825,2,0.0,0.0,0.0,0.0,0.0
PF12863,1,0.0,0.0,0.0,0.0,0.0
PF12864,5,0.0,0.0,0.0,0.0,0.0
PF12883,3,0.0,0.33333333333333337,0.6666666666666667,0.0,0.6666666666666667
PF12889,5,0.0,0.0,0.19999999999999996,0.8,0.0
PF12927,1,0.0,0.0,1.0,1.0,1.0
PF12939,1,0.0,1.0,0.0,0.0,0.0
PF12969,11,0.0,0.0,0.18181818181818177,0.09090909090909094,0.0
PF12975,1,0.0,0.0,1.0,0.0,0.0
PF13026,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF13027,1,0.0,1.0,1.0,0.0,1.0
PF04134,1,0.0,0.0,0.0,0.0,0.0
PF13125,3,0.0,0.0,0.33333333333333337,0.0,0.0
PF13116,3,1.0,1.0,1.0,1.0,0.33333333333333337
PF13148,11,0.0,0.0,0.18181818181818177,0.0,0.0
PF13157,1,1.0,1.0,1.0,0.0,1.0
PF13162,1,0.0,0.0,0.0,0.0,1.0
PF13163,1,0.0,0.0,0.0,1.0,0.0
PF13170,2,0.0,0.0,0.0,0.0,0.0
PF13194,1,0.0,0.0,0.0,0.0,0.0
PF13197,11,0.0,0.0,0.0,0.18181818181818177,0.0
PF13204,1,0.0,0.0,0.0,0.0,0.0
PF13259,15,0.0,0.0,0.8,0.0,0.06666666666666665
PF13273,6,0.16666666666666663,0.16666666666666663,0.6666666666666667,0.33333333333333337,0.0
PF13274,3,0.0,0.0,1.0,0.33333333333333337,0.33333333333333337
PF13313,1,0.0,0.0,1.0,0.0,0.0
PF13349,4,0.0,0.0,0.0,0.75,0.0
PF04190,1,0.0,0.0,0.0,0.0,0.0
PF13387,17,0.0,0.0,0.8823529411764706,0.0,0.9411764705882353
PF13503,5,0.0,0.0,0.4,0.0,0.0
PF13552,1,0.0,0.0,0.0,0.0,0.0
PF13554,3,0.0,0.6666666666666667,0.33333333333333337,0.0,0.0
PF13567,13,0.0,0.0,0.0,0.15384615384615385,0.0
PF13569,5,1.0,0.19999999999999996,0.19999999999999996,0.0,0.0
PF13575,3,0.0,0.0,0.0,0.0,0.0
PF13590,42,0.0,0.0,0.16666666666666663,0.04761904761904767,0.0
PF13598,2,0.0,0.0,0.5,0.5,0.0
PF13664,2,1.0,1.0,1.0,0.5,0.0
PF13687,2,0.0,0.0,0.5,0.5,0.0
PF13689,2,0.0,0.0,0.5,0.0,0.0
PF13785,8,0.0,0.0,0.625,0.25,0.0
PF13786,5,0.0,0.0,0.19999999999999996,0.6,0.0
PF13789,4,0.0,0.0,0.75,0.75,0.0
PF13830,3,0.0,0.0,0.0,0.0,0.0
PF13835,7,0.0,0.0,0.4285714285714286,0.1428571428571429,0.0
PF10670,7,0.0,0.0,0.0,0.2857142857142857,0.0
PF13858,30,0.0,0.0,0.06666666666666665,0.2666666666666667,0.0
PF13863,2,0.5,0.5,0.5,0.0,0.0
PF13886,13,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0
PF13904,4,0.0,0.0,0.0,0.5,0.0
PF13968,17,0.0,0.0,0.05882352941176472,0.11764705882352944,0.0
PF13970,4,0.0,0.0,0.0,0.0,0.0
PF14009,33,0.0,0.0,0.1515151515151515,0.24242424242424243,0.0
PF14014,12,0.0,0.0,0.08333333333333337,0.0,0.0
PF14015,2,1.0,0.5,1.0,0.5,0.0
PF14016,2,0.0,0.0,0.0,0.0,0.0
PF14022,11,0.0,0.0,0.0,0.18181818181818177,0.0
PF14023,2,1.0,0.0,0.5,0.5,0.0
PF04242,4,1.0,0.75,1.0,0.0,1.0
PF14025,2,0.5,0.5,1.0,0.0,0.0
PF14054,19,0.0,0.0,0.052631578947368474,0.368421052631579,0.0
PF14059,2,0.0,0.0,0.5,0.0,0.0
PF14060,23,0.0,0.0,0.30434782608695654,0.30434782608695654,0.0
PF14065,16,0.0,0.0,0.1875,0.0,0.0
PF14076,4,0.0,0.0,0.0,0.25,0.0
PF14078,2,0.5,1.0,0.5,1.0,0.0
PF14082,7,0.0,0.0,0.5714285714285714,0.4285714285714286,0.1428571428571429
PF14087,2,0.0,0.0,0.5,0.0,0.0
PF14088,1,0.0,0.0,0.0,0.0,0.0
PF14092,14,0.0,0.0,0.0,0.5,0.0
PF14093,20,0.0,0.0,0.050000000000000044,0.09999999999999998,0.0
PF14103,16,0.0,0.0,0.9375,0.3125,0.5
PF14106,10,0.0,0.0,0.19999999999999996,0.09999999999999998,0.0
PF14108,1,0.0,0.0,0.0,0.0,0.0
PF14111,1,0.0,0.0,0.0,0.0,0.0
PF14112,4,0.25,0.0,0.5,0.0,0.0
PF04250,12,0.0,0.0,0.9166666666666666,0.16666666666666663,0.0
PF14125,6,0.0,0.0,0.0,0.0,0.0
PF14130,2,0.0,0.0,0.5,0.5,0.0
PF14135,1,0.0,0.0,0.0,1.0,0.0
PF14136,5,0.0,0.0,0.8,0.4,0.19999999999999996
PF14137,7,0.0,0.0,0.7142857142857143,0.4285714285714286,0.0
PF14208,1,0.0,0.0,0.0,0.0,0.0
PF14213,1,0.0,0.0,1.0,0.0,0.0
PF14236,2,1.0,0.0,1.0,0.0,1.0
PF14238,14,0.0,0.0,0.0,0.0714285714285714,0.0
PF14258,1,0.0,0.0,1.0,0.0,0.0
PF14270,2,0.0,0.0,1.0,0.0,0.0
PF14271,2,0.5,1.0,0.5,0.5,0.0
PF14273,1,0.0,0.0,0.0,0.0,0.0
PF14276,10,0.0,0.09999999999999998,0.0,0.0,0.0
PF14280,8,0.0,0.0,0.25,0.125,0.25
PF14285,1,0.0,0.0,0.0,0.0,0.0
PF14289,9,0.0,0.0,0.0,0.11111111111111116,0.0
PF14301,2,0.0,0.5,1.0,0.5,0.0
PF14329,8,0.125,0.0,1.0,0.375,0.0
PF14332,2,0.0,0.0,0.0,0.0,0.0
PF14334,6,0.0,0.0,0.0,0.0,0.0
PF14335,3,0.0,0.0,0.0,0.33333333333333337,0.0
PF14337,2,0.0,0.0,0.5,0.0,0.0
PF14348,6,0.0,0.16666666666666663,1.0,0.33333333333333337,0.16666666666666663
PF14351,5,0.0,0.0,0.0,0.19999999999999996,0.0
PF14356,11,0.0,0.0,0.0,0.0,0.0
PF14362,10,0.0,0.0,0.19999999999999996,0.30000000000000004,0.09999999999999998
PF14366,2,0.0,0.0,0.0,0.0,0.0
PF14372,1,0.0,0.0,0.0,1.0,0.0
PF14390,5,0.0,0.0,0.0,0.19999999999999996,0.0
PF14391,9,0.0,0.0,0.0,0.11111111111111116,0.33333333333333337
PF14394,4,0.0,0.0,0.0,0.25,0.0
PF04276,4,0.0,0.0,0.0,0.0,0.0
PF14488,2,0.0,0.0,0.0,0.0,0.0
PF14491,3,0.0,0.0,0.6666666666666667,0.6666666666666667,0.33333333333333337
PF14494,2,0.0,0.0,0.0,0.0,0.0
PF14499,1,1.0,1.0,1.0,1.0,1.0
PF14534,20,0.15000000000000002,0.09999999999999998,0.9,0.44999999999999996,0.0
PF14539,1,0.0,0.0,1.0,0.0,0.0
PF14610,18,0.0,0.0,0.0,0.0,0.0
PF04286,11,0.0,0.0,0.09090909090909094,0.7272727272727273,0.09090909090909094
PF14616,6,0.0,0.0,0.5,0.16666666666666663,0.0
PF14688,3,0.0,0.0,0.0,0.0,0.0
PF14730,3,0.0,0.0,0.6666666666666667,0.33333333333333337,0.0
PF14747,1,0.0,1.0,1.0,1.0,0.0
PF14771,3,0.0,0.0,0.0,0.0,0.0
PF14780,8,0.0,0.375,0.0,0.0,0.0
PF14868,5,1.0,1.0,0.6,0.0,0.0
PF14900,4,0.0,0.0,0.0,0.5,0.0
PF14924,2,0.0,0.0,0.5,0.0,0.0
PF14953,5,1.0,0.0,0.0,0.0,0.0
PF15047,3,1.0,0.0,0.0,0.0,0.0
PF15090,1,1.0,1.0,1.0,0.0,1.0
PF15169,2,0.0,0.0,0.0,0.0,0.0
PF15140,2,1.0,1.0,0.5,0.5,1.0
PF15239,4,0.0,0.0,0.5,0.0,0.0
PF15251,1,0.0,0.0,0.0,1.0,1.0
PF15283,4,0.0,0.0,1.0,1.0,0.0
PF15375,8,0.125,0.125,0.125,0.125,0.125
PF15377,17,0.0,0.0,1.0,0.2941176470588235,0.0
PF15496,1,0.0,1.0,0.0,0.0,0.0
PF15700,2,0.0,0.0,1.0,0.5,0.0
PF15719,2,0.0,0.0,0.5,1.0,0.0
PF15733,6,1.0,0.5,0.6666666666666667,0.0,0.0
PF15866,8,0.0,0.0,0.125,0.0,0.0
PF15882,2,0.0,0.0,0.0,0.5,0.0
PF15931,2,0.0,1.0,1.0,0.5,0.5
PF15956,1,0.0,0.0,1.0,1.0,1.0
PF15960,6,0.0,0.16666666666666663,0.6666666666666667,0.33333333333333337,0.33333333333333337
PF16008,2,0.5,0.0,0.0,0.5,0.0
PF16009,2,0.0,0.0,0.0,0.0,0.0
PF16012,7,0.0,0.0,0.1428571428571429,0.1428571428571429,0.1428571428571429
PF16013,4,0.0,0.0,0.0,0.25,0.25
PF16027,3,0.0,0.33333333333333337,0.33333333333333337,0.0,0.6666666666666667
PF16043,2,0.5,0.5,0.5,1.0,0.5
PF16064,1,0.0,0.0,0.0,0.0,0.0
PF04338,8,0.0,0.0,0.0,0.125,0.0
PF16089,4,0.0,0.0,0.25,0.0,0.0
PF16105,2,1.0,0.0,0.5,0.0,1.0
